split,sample_id,content_positions
train,xn9_4n4NpEw$_$5,22
train,xn9_4n4NpEw$_$7,13
train,xnNZyfhusAk$_$2,19
train,xomMHflvVDw$_$1,33
train,xomMHflvVDw$_$0,13
train,xomMHflvVDw$_$3,16
train,xomMHflvVDw$_$6,29
train,xu53lk4dhSc$_$13,22
train,xu53lk4dhSc$_$20,14
train,xu53lk4dhSc$_$14,17
train,xu53lk4dhSc$_$17,36
train,xu53lk4dhSc$_$9,26
train,xvnFF0FiyS4$_$6,5
train,xvnFF0FiyS4$_$8,7
train,xwNQ7QuXaps$_$5,48
train,xyOa9ivNrg4$_$0,10
train,y-nEcwAyQos$_$11,13
train,y-nEcwAyQos$_$4,24
train,yBGuxyO-ElM$_$2,23
train,yDIFWzOBjXc$_$22,20
train,yDIFWzOBjXc$_$23,18
train,yDIFWzOBjXc$_$40,23
train,yDIFWzOBjXc$_$13,21
train,yDIFWzOBjXc$_$15,35
train,yDIFWzOBjXc$_$19,29
train,yDIFWzOBjXc$_$30,17
train,yEtfjJOMMCs$_$21,15
train,yEtfjJOMMCs$_$3,10
train,yEtfjJOMMCs$_$4,22
train,yEtfjJOMMCs$_$7,7
train,yEtfjJOMMCs$_$11,39
train,yEtfjJOMMCs$_$15,48
train,yEtfjJOMMCs$_$14,21
train,yHtR71rx16I$_$3,20
train,yKdIZR5xfcc$_$11,29
train,yKdIZR5xfcc$_$12,34
train,yKdIZR5xfcc$_$4,19
train,yKdIZR5xfcc$_$7,7
train,yKdIZR5xfcc$_$9,20
train,yKdIZR5xfcc$_$8,35
train,yOQHOiswVjc$_$13,33
train,yOQHOiswVjc$_$15,48
train,yOQHOiswVjc$_$1,38
train,ySfHPyaDbqY$_$7,31
train,ygb8Cfxghbs$_$15,38
train,ygb8Cfxghbs$_$14,18
train,ygb8Cfxghbs$_$0,30
train,ygb8Cfxghbs$_$7,34
train,ymPQOY2O_nw$_$0,45
train,yp6Gd2NPwOU$_$6,41
train,yp6Gd2NPwOU$_$9,26
train,yrIXBklJ5YQ$_$1,23
train,yrIXBklJ5YQ$_$0,23
train,yrIXBklJ5YQ$_$3,12
train,yyToAEoUuek$_$3,17
train,z6E-ocntPo4$_$2,5
train,z6E-ocntPo4$_$4,20
train,z6E-ocntPo4$_$9,10
train,z6E-ocntPo4$_$8,6
train,z7FicxE_pMU$_$18,21
train,z7FicxE_pMU$_$7,48
train,z8bWG2z-bMM$_$1,12
train,z8bWG2z-bMM$_$5,14
train,zFTuwjr3xq0$_$4,34
train,zFuRNvfC4So$_$14,23
train,zFuRNvfC4So$_$7,48
train,zJWmmDk9fCE$_$0,29
train,zJWmmDk9fCE$_$10,13
train,zOHZDq2BvGo$_$0,48
train,zPskvGHHQtE$_$0,19
train,zR62DCEMWgs$_$0,48
train,zU2_X9lIcUM$_$2,17
train,zU2_X9lIcUM$_$5,37
train,zU2_X9lIcUM$_$4,29
train,zaTyjiyrHnk$_$6,14
train,zeQKU2L173M$_$5,30
train,zeQKU2L173M$_$9,48
train,zg-ZIxVsBbQ$_$0,25
train,zj4PzGtFwJM$_$1,26
train,zqkawTdHN5s$_$1,25
train,zrFZAofNGi4$_$10,20
train,zwTrXwi54us$_$12,33
train,zwTrXwi54us$_$0,16
train,zwTrXwi54us$_$9,48
valid,-UacrmKiTn4$_$7,26
valid,-qDkUB0GgYY$_$5,48
valid,0utROiKxejc$_$1,16
valid,0utROiKxejc$_$4,33
valid,0y022OlZ3W0$_$3,17
valid,0y022OlZ3W0$_$5,22
valid,0y022OlZ3W0$_$8,13
valid,101787$_$11,32
valid,101787$_$13,19
valid,101787$_$1,16
valid,101787$_$5,17
valid,101787$_$7,8
valid,101787$_$9,19
valid,102408$_$2,7
valid,102408$_$5,29
valid,102408$_$9,29
valid,102858$_$20,24
valid,102858$_$21,27
valid,102858$_$1,22
valid,102858$_$0,3
valid,102858$_$4,48
valid,102858$_$6,26
valid,102858$_$10,10
valid,102858$_$17,9
valid,102858$_$19,12
valid,112433$_$10,1
valid,112433$_$3,32
valid,112433$_$7,9
valid,112433$_$6,24
valid,117tQqLjza4$_$6,15
valid,11j7EfglCAs$_$2,24
valid,121128$_$10,15
valid,121128$_$1,29
valid,121128$_$0,11
valid,121128$_$5,7
valid,125344$_$0,48
valid,125676$_$0,13
valid,125676$_$4,27
valid,128059$_$11,38
valid,128059$_$12,16
valid,128059$_$2,14
valid,128059$_$7,48
valid,128059$_$6,48
valid,128059$_$9,22
valid,128763$_$12,18
valid,128763$_$3,24
valid,128763$_$2,12
valid,128763$_$5,10
valid,128763$_$7,16
valid,128763$_$8,8
valid,130456$_$11,34
valid,130456$_$3,19
valid,130456$_$5,11
valid,130456$_$4,23
valid,130456$_$7,8
valid,130456$_$6,33
valid,188343$_$13,42
valid,188343$_$12,30
valid,188343$_$5,20
valid,188343$_$9,30
valid,188343$_$8,21
valid,1HK7Nea0PFo$_$1,17
valid,216097$_$1,13
valid,216097$_$2,24
valid,216097$_$5,32
valid,216097$_$4,46
valid,216097$_$7,48
valid,216097$_$8,12
valid,223431$_$11,27
valid,223431$_$10,13
valid,223431$_$13,24
valid,223431$_$0,2
valid,223431$_$5,17
valid,225770$_$3,48
valid,225770$_$5,6
valid,225770$_$4,32
valid,225770$_$6,33
valid,236021$_$12,12
valid,236021$_$1,27
valid,236021$_$3,7
valid,236021$_$2,48
valid,236021$_$5,15
valid,236021$_$4,48
valid,237009$_$11,9
valid,237009$_$12,45
valid,237009$_$4,19
valid,237009$_$7,8
valid,237009$_$9,12
valid,241629$_$10,18
valid,241629$_$0,13
valid,241629$_$3,28
valid,241629$_$5,27
valid,241629$_$8,48
valid,243646$_$11,19
valid,243646$_$12,48
valid,243646$_$9,1
valid,243646$_$8,12
valid,247318$_$12,13
valid,247318$_$1,16
valid,247318$_$3,5
valid,247318$_$2,17
valid,247318$_$5,19
valid,247318$_$7,6
valid,247318$_$6,5
valid,252998$_$1,18
valid,252998$_$0,14
valid,252998$_$5,41
valid,252998$_$4,48
valid,252998$_$7,37
valid,252998$_$8,11
valid,257247$_$10,8
valid,257247$_$12,19
valid,257247$_$2,18
valid,258654$_$1,48
valid,258654$_$3,48
valid,258654$_$4,15
valid,266791$_$24,16
valid,266791$_$20,36
valid,266791$_$21,48
valid,266791$_$23,34
valid,266791$_$29,3
valid,266791$_$3,19
valid,266791$_$5,32
valid,266791$_$4,13
valid,266791$_$6,36
valid,266791$_$8,11
valid,266791$_$11,11
valid,266791$_$14,26
valid,270254$_$23,17
valid,270254$_$0,18
valid,270254$_$6,32
valid,270254$_$8,24
valid,270254$_$11,6
valid,270254$_$14,10
valid,270254$_$16,15
valid,272624$_$10,48
valid,272624$_$13,37
valid,272624$_$12,22
valid,272624$_$16,48
valid,272624$_$18,36
valid,272624$_$2,46
valid,272624$_$6,35
valid,272624$_$9,47
valid,272624$_$8,43
valid,273539$_$3,30
valid,273539$_$2,3
valid,273539$_$9,46
valid,290546$_$3,23
valid,290546$_$5,33
valid,290546$_$7,48
valid,290546$_$6,8
valid,2S00zYaVrtc$_$10,18
valid,2S00zYaVrtc$_$12,17
valid,2S00zYaVrtc$_$20,16
valid,2S00zYaVrtc$_$17,18
valid,2S00zYaVrtc$_$5,25
valid,2S00zYaVrtc$_$4,20
valid,2Xt31_d0XEE$_$2,24
valid,31474$_$11,7
valid,31474$_$14,16
valid,31474$_$0,23
valid,31474$_$3,25
valid,31474$_$6,16
valid,31474$_$9,8
valid,31474$_$8,8
valid,32681$_$1,21
valid,32681$_$3,39
valid,32681$_$5,39
valid,32681$_$6,28
valid,33170$_$1,48
valid,33170$_$3,34
valid,33170$_$4,33
valid,3MFNIag0wNE$_$12,48
valid,3MFNIag0wNE$_$14,33
valid,3MFNIag0wNE$_$16,22
valid,3MFNIag0wNE$_$7,19
valid,3V2qm0rw920$_$11,20
valid,3V2qm0rw920$_$13,29
valid,3V2qm0rw920$_$3,15
valid,3j94B0pzSVs$_$12,12
valid,3j94B0pzSVs$_$17,22
valid,3j94B0pzSVs$_$1,34
valid,3j94B0pzSVs$_$0,30
valid,4cFeG2ydm9A$_$8,16
valid,4dV3slGSc60$_$10,22
valid,4dV3slGSc60$_$12,20
valid,4dV3slGSc60$_$22,48
valid,4dV3slGSc60$_$9,20
valid,4dV3slGSc60$_$8,24
valid,50103$_$3,45
valid,5B0PQx3Ep3k$_$5,28
valid,5O1W39o56gg$_$1,14
valid,5O1W39o56gg$_$2,16
valid,5O1W39o56gg$_$9,15
valid,5i6AgQSjXO4$_$3,19
valid,5i6AgQSjXO4$_$2,28
valid,5i6AgQSjXO4$_$6,9
valid,5kaCGzjYukM$_$0,34
valid,5kaCGzjYukM$_$3,27
valid,5kaCGzjYukM$_$2,36
valid,5kaCGzjYukM$_$5,32
valid,5kaCGzjYukM$_$7,48
valid,6KvG5VbLalY$_$9,37
valid,6ZA8I83x-oY$_$0,23
valid,6ZA8I83x-oY$_$2,48
valid,6hFiTU77Sm0$_$1,14
valid,6hFiTU77Sm0$_$2,16
valid,6uPGcKTpC4I$_$1,27
valid,6uPGcKTpC4I$_$2,31
valid,6uPGcKTpC4I$_$6,16
valid,70280$_$11,23
valid,70280$_$3,25
valid,70280$_$4,23
valid,70280$_$6,26
valid,75RGHaxmUK8$_$3,19
valid,75RGHaxmUK8$_$5,13
valid,7_K3F-lAv1k$_$2,43
valid,7r4vRxKLFCA$_$6,37
valid,80566$_$1,13
valid,80566$_$0,12
valid,80566$_$3,17
valid,80566$_$2,14
valid,80566$_$4,7
valid,80566$_$6,17
valid,80855$_$11,15
valid,80855$_$10,17
valid,80855$_$12,21
valid,80855$_$15,19
valid,80855$_$17,30
valid,80855$_$0,1
valid,80855$_$3,3
valid,80855$_$2,5
valid,80855$_$7,7
valid,80855$_$20,16
valid,830KzUc6CbU$_$0,18
valid,830KzUc6CbU$_$13,47
valid,84140$_$0,22
valid,84140$_$5,48
valid,89835$_$1,18
valid,89835$_$0,13
valid,89835$_$4,48
valid,89835$_$7,41
valid,8eaYvALnJ0o$_$1,24
valid,8eaYvALnJ0o$_$0,14
valid,8x_nCOh6Wmc$_$6,47
valid,96642$_$1,25
valid,96642$_$3,17
valid,96642$_$2,18
valid,96642$_$4,35
valid,99501$_$10,21
valid,99501$_$13,38
valid,99501$_$1,18
valid,99501$_$0,1
valid,99501$_$5,39
valid,99501$_$7,18
valid,9QI-9w_VdB4$_$0,24
valid,AG5EY8ZaFj4$_$3,17
valid,AG5EY8ZaFj4$_$15,26
valid,Arh2TKRi_mg$_$15,23
valid,Arh2TKRi_mg$_$14,22
valid,Arh2TKRi_mg$_$16,32
valid,Arh2TKRi_mg$_$19,21
valid,Arh2TKRi_mg$_$32,28
valid,Arh2TKRi_mg$_$28,16
valid,Arh2TKRi_mg$_$3,32
valid,AxNy9TeTLq8$_$0,38
valid,BSKAHXFYF_I$_$1,13
valid,BSKAHXFYF_I$_$3,32
valid,BSKAHXFYF_I$_$7,14
valid,BSKAHXFYF_I$_$8,16
valid,Baz0VVQ-E9E$_$10,9
valid,Baz0VVQ-E9E$_$1,12
valid,Baz0VVQ-E9E$_$5,7
valid,Baz0VVQ-E9E$_$7,18
valid,CJGuudyvA0Y$_$4,39
valid,CPjbogfLHR4$_$2,16
valid,CPjbogfLHR4$_$5,29
valid,DdUJojoFU_c$_$11,24
valid,DdUJojoFU_c$_$15,16
valid,DdUJojoFU_c$_$14,23
valid,DdUJojoFU_c$_$17,20
valid,DdUJojoFU_c$_$16,39
valid,DdUJojoFU_c$_$2,44
valid,DdUJojoFU_c$_$6,32
valid,DdUJojoFU_c$_$8,28
valid,DlbYiwOnTyk$_$1,20
valid,E8MuzHUhUHk$_$15,16
valid,E8MuzHUhUHk$_$14,18
valid,E8MuzHUhUHk$_$16,30
valid,E8MuzHUhUHk$_$2,26
valid,E8MuzHUhUHk$_$9,25
valid,EEjCkc82oyk$_$7,22
valid,EEjCkc82oyk$_$9,21
valid,EQxkXiWAm08$_$8,13
valid,ET1cU5_A2YM$_$1,24
valid,ET1cU5_A2YM$_$3,13
valid,ET1cU5_A2YM$_$6,20
valid,EmmuWoCUgXs$_$22,15
valid,EmmuWoCUgXs$_$7,34
valid,Es9MkKsMsjU$_$10,19
valid,Es9MkKsMsjU$_$12,36
valid,Es9MkKsMsjU$_$2,43
valid,Es9MkKsMsjU$_$7,36
valid,Ezn3p5FWF_U$_$4,45
valid,F1U26PLiXjM$_$1,21
valid,F6JV-K840EY$_$2,20
valid,FB_b1dm0SRY$_$10,26
valid,FB_b1dm0SRY$_$0,26
valid,FB_b1dm0SRY$_$6,13
valid,FB_b1dm0SRY$_$9,28
valid,FB_b1dm0SRY$_$8,20
valid,FxxJB8hBpyQ$_$1,21
valid,Fy0Uid9afM8$_$0,18
valid,Fy0Uid9afM8$_$3,19
valid,Fy0Uid9afM8$_$5,21
valid,Fy0Uid9afM8$_$4,9
valid,H1DpVwktfDQ$_$0,13
valid,HGicRLwgtkM$_$1,35
valid,HGicRLwgtkM$_$3,26
valid,HGicRLwgtkM$_$2,23
valid,HGicRLwgtkM$_$6,21
valid,HmXXW45eZL4$_$1,46
valid,HmXXW45eZL4$_$4,18
valid,IM6HW1HwHhM$_$11,25
valid,IM6HW1HwHhM$_$15,19
valid,IM6HW1HwHhM$_$17,25
valid,IUmxJNs2zaY$_$3,32
valid,IUmxJNs2zaY$_$2,19
valid,JAnRCQ9A0vI$_$1,48
valid,JAnRCQ9A0vI$_$0,10
valid,JAnRCQ9A0vI$_$3,45
valid,JAnRCQ9A0vI$_$2,48
valid,JAnRCQ9A0vI$_$5,25
valid,JAnRCQ9A0vI$_$4,14
valid,JAnRCQ9A0vI$_$8,48
valid,JOK1SSmPtFw$_$10,17
valid,JOK1SSmPtFw$_$13,18
valid,JOK1SSmPtFw$_$14,15
valid,JOK1SSmPtFw$_$16,15
valid,JOK1SSmPtFw$_$0,48
valid,JOK1SSmPtFw$_$5,26
valid,JOK1SSmPtFw$_$4,12
valid,JOK1SSmPtFw$_$8,14
valid,JPT38CA3sGI$_$1,18
valid,JPT38CA3sGI$_$0,16
valid,JPT38CA3sGI$_$5,16
valid,JVpF99zuQhA$_$0,22
valid,JVpF99zuQhA$_$2,27
valid,JVpF99zuQhA$_$4,15
valid,K0m1tO3Ybyc$_$15,14
valid,K0m1tO3Ybyc$_$8,32
valid,K8gp7ncdUl8$_$5,35
valid,KDjl2exStlI$_$10,15
valid,KDjl2exStlI$_$13,14
valid,KDjl2exStlI$_$5,16
valid,KDjl2exStlI$_$4,23
valid,KkKWFZZmmCM$_$1,28
valid,KpMCvUyQCXg$_$1,24
valid,KpMCvUyQCXg$_$3,13
valid,KpMCvUyQCXg$_$5,20
valid,L1eFHRQGFeg$_$2,42
valid,MCsvw5-7lVE$_$1,38
valid,MCsvw5-7lVE$_$2,23
valid,MCsvw5-7lVE$_$4,14
valid,MMpo2bDk-DU$_$10,18
valid,MMpo2bDk-DU$_$17,32
valid,MMpo2bDk-DU$_$16,20
valid,MMpo2bDk-DU$_$19,25
valid,MjaaudUc5-4$_$1,17
valid,MjaaudUc5-4$_$0,6
valid,MjaaudUc5-4$_$3,16
valid,MjaaudUc5-4$_$6,10
valid,MoQmPA7Q07Q$_$1,26
valid,MoQmPA7Q07Q$_$2,30
valid,N1X63d_jgmw$_$5,44
valid,N5xfBtD6rLY$_$7,9
valid,NoZsdSGnNpI$_$7,38
valid,Nrurc5sMUOE$_$5,47
valid,Nrurc5sMUOE$_$7,15
valid,Nrurc5sMUOE$_$8,37
valid,NzvNW7vP-Co$_$5,47
valid,NzvNW7vP-Co$_$4,16
valid,NzvNW7vP-Co$_$7,38
valid,OLP0nCKwU6k$_$6,47
valid,OrYBtyO0aPI$_$1,17
valid,OrYBtyO0aPI$_$4,6
valid,PboaYD5hlG8$_$10,18
valid,PboaYD5hlG8$_$3,17
valid,PboaYD5hlG8$_$2,16
valid,PboaYD5hlG8$_$7,35
valid,PboaYD5hlG8$_$9,32
valid,PboaYD5hlG8$_$8,33
valid,Pt-D0LUHDSc$_$2,25
valid,PwapK9d8IGk$_$4,45
valid,PyQrAYl1bFs$_$0,9
valid,PyQrAYl1bFs$_$3,14
valid,PyQrAYl1bFs$_$4,19
valid,Q4WzApjaCNI$_$0,13
valid,Q7S0tX4FUNA$_$4,18
valid,Q7S0tX4FUNA$_$7,10
valid,Q7S0tX4FUNA$_$8,15
valid,Qa6Yz62V-Yc$_$0,32
valid,QjcQx8_PQfw$_$10,24
valid,QjcQx8_PQfw$_$7,22
valid,QpchvHpGFc8$_$3,23
valid,RArhIHk4Qs4$_$13,12
valid,RArhIHk4Qs4$_$17,6
valid,RArhIHk4Qs4$_$16,20
valid,RArhIHk4Qs4$_$19,10
valid,RArhIHk4Qs4$_$1,36
valid,RArhIHk4Qs4$_$2,30
valid,RArhIHk4Qs4$_$7,14
valid,RArhIHk4Qs4$_$6,26
valid,RArhIHk4Qs4$_$8,8
valid,RArhIHk4Qs4$_$21,7
valid,ROcTx5VEn7o$_$11,35
valid,ROcTx5VEn7o$_$1,12
valid,ROcTx5VEn7o$_$5,24
valid,ROcTx5VEn7o$_$9,15
valid,RrGpzInAwCg$_$0,17
valid,RzOFxDk26p0$_$1,46
valid,RzOFxDk26p0$_$0,24
valid,SHa756SwGJQ$_$0,16
valid,SHa756SwGJQ$_$2,30
valid,SHa756SwGJQ$_$4,15
valid,SHa756SwGJQ$_$7,16
valid,SHa756SwGJQ$_$6,13
valid,TH32jop4FiI$_$15,22
valid,TH32jop4FiI$_$17,29
valid,TWszOxkOV0w$_$1,38
valid,TXCXFYIc3Yo$_$16,26
valid,TXCXFYIc3Yo$_$2,20
valid,TXCXFYIc3Yo$_$7,41
valid,TXCXFYIc3Yo$_$6,21
valid,TYJzg5IJN8o$_$11,48
valid,TYJzg5IJN8o$_$10,28
valid,TYJzg5IJN8o$_$14,29
valid,TYJzg5IJN8o$_$0,30
valid,TYJzg5IJN8o$_$4,33
valid,TYJzg5IJN8o$_$7,24
valid,Uc_6d-fkZEc$_$3,15
valid,UlTJmndbGHM$_$1,16
valid,UlTJmndbGHM$_$4,19
valid,VbV9S4svrTg$_$13,8
valid,VbV9S4svrTg$_$3,15
valid,VbV9S4svrTg$_$7,8
valid,VbV9S4svrTg$_$8,13
valid,VinxKpWioTo$_$1,48
valid,VinxKpWioTo$_$0,10
valid,VinxKpWioTo$_$3,28
valid,VinxKpWioTo$_$5,20
valid,ViyQVpGW05w$_$1,17
valid,ViyQVpGW05w$_$4,13
valid,ViyQVpGW05w$_$6,25
valid,Vuay0mVKkik$_$3,26
valid,WmQF5RmbsVQ$_$6,48
valid,Wrcf2xtqbkQ$_$9,28
valid,Wrcf2xtqbkQ$_$8,18
valid,WxajvjGKz7Y$_$0,11
valid,WxajvjGKz7Y$_$3,22
valid,WxajvjGKz7Y$_$6,32
valid,XIGpuL-Kkyk$_$12,28
valid,XIGpuL-Kkyk$_$0,13
valid,XIGpuL-Kkyk$_$4,21
valid,XIGpuL-Kkyk$_$7,7
valid,XaVYxIW0FDg$_$2,34
valid,XyP8bVmGX6M$_$4,18
valid,XzVapdEr_GY$_$3,33
valid,XzVapdEr_GY$_$4,37
valid,Y7h-S3cJ52o$_$0,11
valid,Y7qkyMyanjU$_$2,11
valid,Y7qkyMyanjU$_$4,13
valid,YbuG8xyUO-o$_$3,13
valid,YbuG8xyUO-o$_$2,15
valid,Z7L3V5bwzI0$_$2,27
valid,ZaoFHcbRM9g$_$3,29
valid,ZaoFHcbRM9g$_$2,9
valid,ZaoFHcbRM9g$_$5,14
valid,ZaoFHcbRM9g$_$9,6
valid,ZaoFHcbRM9g$_$8,8
valid,Zvisaa77Cng$_$1,18
valid,Zvisaa77Cng$_$5,16
valid,_7HVhnSYX1Y$_$26,16
valid,_7HVhnSYX1Y$_$12,19
valid,_7HVhnSYX1Y$_$14,10
valid,_7HVhnSYX1Y$_$19,13
valid,_7HVhnSYX1Y$_$31,13
valid,_7HVhnSYX1Y$_$3,23
valid,_BvNNdEkhZA$_$14,15
valid,_BvNNdEkhZA$_$19,32
valid,_BvNNdEkhZA$_$7,23
valid,_BvNNdEkhZA$_$6,28
valid,_BvNNdEkhZA$_$9,16
valid,_aZDaIfGfPo$_$1,45
valid,_aZDaIfGfPo$_$0,21
valid,_gr7o5ynhnw$_$13,34
valid,_gr7o5ynhnw$_$12,14
valid,_gr7o5ynhnw$_$15,48
valid,_gzYkdjNvPc$_$12,9
valid,_gzYkdjNvPc$_$17,17
valid,_gzYkdjNvPc$_$1,26
valid,_gzYkdjNvPc$_$3,16
valid,_gzYkdjNvPc$_$2,6
valid,_gzYkdjNvPc$_$5,16
valid,_gzYkdjNvPc$_$4,22
valid,_gzYkdjNvPc$_$6,18
valid,_gzYkdjNvPc$_$9,15
valid,a-WihYDk6vc$_$8,32
valid,a-WihYDk6vc$_$0,15
valid,aFhc2ddipoM$_$14,32
valid,aK5tRCXjUvU$_$0,16
valid,b-FX9NOVQOM$_$1,27
valid,b-FX9NOVQOM$_$4,30
valid,b1LEcg6z66g$_$0,24
valid,b1LEcg6z66g$_$4,30
valid,b1LEcg6z66g$_$8,24
valid,bAkUEnPoucg$_$3,33
valid,bNQkb4K5DX0$_$3,26
valid,bNQkb4K5DX0$_$7,21
valid,bWunvAd96zI$_$1,18
valid,bWunvAd96zI$_$2,33
valid,bWunvAd96zI$_$5,7
valid,bWunvAd96zI$_$4,17
valid,bj9e8w4vNxo$_$12,42
valid,bpvYdXVlgvc$_$1,10
valid,bpvYdXVlgvc$_$3,21
valid,bpvYdXVlgvc$_$4,14
valid,bpvYdXVlgvc$_$6,29
valid,c1a1y9ytHH0$_$0,27
valid,c1a1y9ytHH0$_$3,29
valid,c1a1y9ytHH0$_$7,22
valid,c5cB7AfVgcE$_$12,31
valid,c5cB7AfVgcE$_$5,37
valid,d8BR6hsvzoY$_$1,24
valid,d8BR6hsvzoY$_$0,7
valid,d8BR6hsvzoY$_$2,17
valid,d8BR6hsvzoY$_$5,10
valid,d8BR6hsvzoY$_$6,9
valid,d8BR6hsvzoY$_$9,17
valid,d8BR6hsvzoY$_$8,29
valid,dBWvtPeHpWM$_$4,5
valid,dEDbm2ubVRQ$_$0,12
valid,dEDbm2ubVRQ$_$3,33
valid,dEDbm2ubVRQ$_$8,16
valid,dt641WxonBI$_$1,10
valid,dt641WxonBI$_$3,24
valid,eOiC1kb17P4$_$0,48
valid,erNDEjQeox8$_$12,46
valid,ewBrNsyY82Q$_$4,32
valid,fWOIAxzBQFY$_$12,24
valid,fWOIAxzBQFY$_$5,16
valid,fWOIAxzBQFY$_$7,19
valid,f_ZJ7L14oYQ$_$11,40
valid,f_ZJ7L14oYQ$_$27,26
valid,f_ZJ7L14oYQ$_$21,22
valid,f_ZJ7L14oYQ$_$17,21
valid,f_ZJ7L14oYQ$_$9,29
valid,f_ZJ7L14oYQ$_$8,21
valid,ffrJ91swyq0$_$1,43
valid,g8Cl74tS3oY$_$2,33
valid,g8Cl74tS3oY$_$6,41
valid,gR4gM_WXesQ$_$10,24
valid,gR4gM_WXesQ$_$26,19
valid,gR4gM_WXesQ$_$20,38
valid,gR4gM_WXesQ$_$24,12
valid,gR4gM_WXesQ$_$18,31
valid,gR4gM_WXesQ$_$3,27
valid,gR4gM_WXesQ$_$4,20
valid,gR4gM_WXesQ$_$8,23
valid,gVqs4TzqySw$_$1,44
valid,gVqs4TzqySw$_$3,25
valid,gVqs4TzqySw$_$2,27
valid,gVqs4TzqySw$_$4,8
valid,goMtnNHQ_z4$_$1,16
valid,goMtnNHQ_z4$_$2,19
valid,goMtnNHQ_z4$_$13,21
valid,goMtnNHQ_z4$_$12,19
valid,hqzF4IDaIYE$_$0,25
valid,hqzF4IDaIYE$_$3,40
valid,hqzF4IDaIYE$_$2,29
valid,hqzF4IDaIYE$_$4,13
valid,hqzF4IDaIYE$_$6,9
valid,hvfaYsv7p8E$_$0,20
valid,iUXqlrui25c$_$10,32
valid,iUXqlrui25c$_$21,20
valid,iUXqlrui25c$_$23,25
valid,icbUzboLcDQ$_$0,21
valid,ioupaiAuRr0$_$5,29
valid,ioupaiAuRr0$_$4,40
valid,jICmfLeFymA$_$16,19
valid,jPrEKz1rAno$_$11,14
valid,jPrEKz1rAno$_$7,35
valid,jPrEKz1rAno$_$6,27
valid,k5ZOshC2LP4$_$1,31
valid,kbGhEJ4W44o$_$0,39
valid,kfsO4c0Ekes$_$7,27
valid,kvUb78Rdzdc$_$3,48
valid,lO87-4Kf0cQ$_$2,14
valid,lO87-4Kf0cQ$_$5,18
valid,lWf5hHRHIDs$_$11,13
valid,lawHYX5eB20$_$1,12
valid,lawHYX5eB20$_$2,23
valid,mHGaQ_nv9UY$_$13,48
valid,mHGaQ_nv9UY$_$14,26
valid,mHGaQ_nv9UY$_$17,29
valid,mHGaQ_nv9UY$_$22,48
valid,mHGaQ_nv9UY$_$5,33
valid,mHGaQ_nv9UY$_$4,27
valid,mLW-jn67gRE$_$20,40
valid,mLW-jn67gRE$_$17,41
valid,mLW-jn67gRE$_$1,14
valid,mLW-jn67gRE$_$3,21
valid,mLW-jn67gRE$_$5,23
valid,mLW-jn67gRE$_$6,35
valid,mLW-jn67gRE$_$9,13
valid,mjpCK2Edsv8$_$0,48
valid,nUZYqTRSGDw$_$4,25
valid,nyzIL6YAonY$_$5,14
valid,nyzIL6YAonY$_$6,37
valid,ooAF6I-fmTg$_$3,19
valid,ooAF6I-fmTg$_$5,16
valid,ooAF6I-fmTg$_$7,22
valid,pOrk7fl1AYo$_$1,22
valid,pOrk7fl1AYo$_$3,26
valid,pOrk7fl1AYo$_$2,10
valid,pOrk7fl1AYo$_$4,19
valid,q9yDL81QppI$_$1,23
valid,q9yDL81QppI$_$0,24
valid,q9yDL81QppI$_$2,25
valid,qK77ZmbqmOM$_$9,21
valid,qK77ZmbqmOM$_$0,32
valid,qY1sXq-YCHs$_$8,15
valid,qmMSumMloAs$_$1,30
valid,qmMSumMloAs$_$3,15
valid,qmMSumMloAs$_$2,41
valid,r13W4H8ZhqI$_$12,20
valid,r13W4H8ZhqI$_$1,42
valid,r13W4H8ZhqI$_$5,15
valid,r13W4H8ZhqI$_$8,27
valid,r5ijC2W9ddk$_$8,33
valid,r5ijC2W9ddk$_$0,15
valid,r9tgDqXEcuc$_$4,22
valid,rf0yDSeVEUA$_$1,48
valid,rf0yDSeVEUA$_$0,26
valid,rf0yDSeVEUA$_$3,48
valid,rojyUp4FPSg$_$26,48
valid,rojyUp4FPSg$_$20,32
valid,rojyUp4FPSg$_$21,13
valid,rojyUp4FPSg$_$23,7
valid,rojyUp4FPSg$_$5,27
valid,rojyUp4FPSg$_$7,45
valid,rojyUp4FPSg$_$9,26
valid,rojyUp4FPSg$_$10,14
valid,rojyUp4FPSg$_$12,7
valid,rojyUp4FPSg$_$16,12
valid,rojyUp4FPSg$_$18,17
valid,rojyUp4FPSg$_$37,21
valid,rojyUp4FPSg$_$36,6
valid,rojyUp4FPSg$_$34,34
valid,rojyUp4FPSg$_$32,7
valid,rwNlqh0k1j4$_$15,43
valid,rwNlqh0k1j4$_$3,17
valid,rwNlqh0k1j4$_$2,22
valid,rwNlqh0k1j4$_$7,32
valid,sC16n1k66io$_$2,32
valid,sC16n1k66io$_$16,12
valid,sPremsknoLM$_$1,6
valid,ssqiwP19JhM$_$10,39
valid,ssqiwP19JhM$_$2,22
valid,szic2IB9HB4$_$5,13
valid,tQ-CIfgj-Js$_$3,48
valid,tXQpm-nKxNA$_$5,19
valid,tXQpm-nKxNA$_$7,29
valid,uacdDoBtT1k$_$0,48
valid,uacdDoBtT1k$_$6,28
valid,unNY4zIk8MM$_$1,30
valid,unNY4zIk8MM$_$3,17
valid,unNY4zIk8MM$_$5,21
