sample_id,display_row,position,modality,state
jPrEKz1rAno$_$11,13,13,text,2
jPrEKz1rAno$_$11,13,14,text,2
jPrEKz1rAno$_$11,13,15,text,0
jPrEKz1rAno$_$11,13,16,text,0
jPrEKz1rAno$_$11,13,17,text,0
jPrEKz1rAno$_$11,13,18,text,0
jPrEKz1rAno$_$11,13,19,text,0
jPrEKz1rAno$_$11,13,20,text,0
jPrEKz1rAno$_$11,13,21,text,0
jPrEKz1rAno$_$11,13,22,text,0
jPrEKz1rAno$_$11,13,23,text,0
jPrEKz1rAno$_$11,13,24,text,0
jPrEKz1rAno$_$11,13,25,text,0
jPrEKz1rAno$_$11,13,26,text,0
jPrEKz1rAno$_$11,13,27,text,0
jPrEKz1rAno$_$11,13,28,text,0
jPrEKz1rAno$_$11,13,29,text,0
jPrEKz1rAno$_$11,13,30,text,0
jPrEKz1rAno$_$11,13,31,text,0
jPrEKz1rAno$_$11,13,32,text,0
jPrEKz1rAno$_$11,13,33,text,0
jPrEKz1rAno$_$11,13,34,text,0
jPrEKz1rAno$_$11,13,35,text,0
jPrEKz1rAno$_$11,13,36,text,0
jPrEKz1rAno$_$11,13,37,text,0
jPrEKz1rAno$_$11,13,38,text,0
jPrEKz1rAno$_$11,13,39,text,0
jPrEKz1rAno$_$11,13,40,text,0
jPrEKz1rAno$_$11,13,41,text,0
jPrEKz1rAno$_$11,13,42,text,0
jPrEKz1rAno$_$11,13,43,text,0
jPrEKz1rAno$_$11,13,44,text,0
jPrEKz1rAno$_$11,13,45,text,0
jPrEKz1rAno$_$11,13,46,text,0
jPrEKz1rAno$_$11,13,47,text,0
jPrEKz1rAno$_$11,13,48,text,0
jPrEKz1rAno$_$11,13,49,text,0
80855$_$11,14,0,text,0
80855$_$11,14,1,text,2
80855$_$11,14,2,text,2
80855$_$11,14,3,text,2
80855$_$11,14,4,text,2
80855$_$11,14,5,text,2
80855$_$11,14,6,text,2
80855$_$11,14,7,text,2
80855$_$11,14,8,text,2
80855$_$11,14,9,text,2
80855$_$11,14,10,text,2
80855$_$11,14,11,text,2
80855$_$11,14,12,text,2
80855$_$11,14,13,text,2
80855$_$11,14,14,text,2
80855$_$11,14,15,text,2
80855$_$11,14,16,text,0
80855$_$11,14,17,text,0
80855$_$11,14,18,text,0
80855$_$11,14,19,text,0
80855$_$11,14,20,text,0
80855$_$11,14,21,text,0
80855$_$11,14,22,text,0
80855$_$11,14,23,text,0
80855$_$11,14,24,text,0
80855$_$11,14,25,text,0
80855$_$11,14,26,text,0
80855$_$11,14,27,text,0
80855$_$11,14,28,text,0
80855$_$11,14,29,text,0
80855$_$11,14,30,text,0
80855$_$11,14,31,text,0
80855$_$11,14,32,text,0
80855$_$11,14,33,text,0
80855$_$11,14,34,text,0
80855$_$11,14,35,text,0
80855$_$11,14,36,text,0
80855$_$11,14,37,text,0
80855$_$11,14,38,text,0
80855$_$11,14,39,text,0
80855$_$11,14,40,text,0
80855$_$11,14,41,text,0
80855$_$11,14,42,text,0
80855$_$11,14,43,text,0
80855$_$11,14,44,text,0
80855$_$11,14,45,text,0
80855$_$11,14,46,text,0
80855$_$11,14,47,text,0
80855$_$11,14,48,text,0
80855$_$11,14,49,text,0
YbuG8xyUO-o$_$2,15,0,text,0
YbuG8xyUO-o$_$2,15,1,text,2
YbuG8xyUO-o$_$2,15,2,text,2
YbuG8xyUO-o$_$2,15,3,text,2
YbuG8xyUO-o$_$2,15,4,text,2
YbuG8xyUO-o$_$2,15,5,text,2
YbuG8xyUO-o$_$2,15,6,text,2
YbuG8xyUO-o$_$2,15,7,text,2
YbuG8xyUO-o$_$2,15,8,text,2
YbuG8xyUO-o$_$2,15,9,text,2
YbuG8xyUO-o$_$2,15,10,text,2
YbuG8xyUO-o$_$2,15,11,text,2
YbuG8xyUO-o$_$2,15,12,text,2
YbuG8xyUO-o$_$2,15,13,text,2
YbuG8xyUO-o$_$2,15,14,text,2
YbuG8xyUO-o$_$2,15,15,text,2
YbuG8xyUO-o$_$2,15,16,text,0
YbuG8xyUO-o$_$2,15,17,text,0
YbuG8xyUO-o$_$2,15,18,text,0
YbuG8xyUO-o$_$2,15,19,text,0
YbuG8xyUO-o$_$2,15,20,text,0
YbuG8xyUO-o$_$2,15,21,text,0
YbuG8xyUO-o$_$2,15,22,text,0
YbuG8xyUO-o$_$2,15,23,text,0
YbuG8xyUO-o$_$2,15,24,text,0
YbuG8xyUO-o$_$2,15,25,text,0
YbuG8xyUO-o$_$2,15,26,text,0
YbuG8xyUO-o$_$2,15,27,text,0
YbuG8xyUO-o$_$2,15,28,text,0
YbuG8xyUO-o$_$2,15,29,text,0
YbuG8xyUO-o$_$2,15,30,text,0
YbuG8xyUO-o$_$2,15,31,text,0
YbuG8xyUO-o$_$2,15,32,text,0
YbuG8xyUO-o$_$2,15,33,text,0
YbuG8xyUO-o$_$2,15,34,text,0
YbuG8xyUO-o$_$2,15,35,text,0
YbuG8xyUO-o$_$2,15,36,text,0
YbuG8xyUO-o$_$2,15,37,text,0
YbuG8xyUO-o$_$2,15,38,text,0
YbuG8xyUO-o$_$2,15,39,text,0
YbuG8xyUO-o$_$2,15,40,text,0
YbuG8xyUO-o$_$2,15,41,text,0
YbuG8xyUO-o$_$2,15,42,text,0
YbuG8xyUO-o$_$2,15,43,text,0
YbuG8xyUO-o$_$2,15,44,text,0
YbuG8xyUO-o$_$2,15,45,text,0
YbuG8xyUO-o$_$2,15,46,text,0
YbuG8xyUO-o$_$2,15,47,text,0
YbuG8xyUO-o$_$2,15,48,text,0
YbuG8xyUO-o$_$2,15,49,text,0
266791$_$24,16,0,text,0
266791$_$24,16,1,text,2
266791$_$24,16,2,text,2
266791$_$24,16,3,text,2
266791$_$24,16,4,text,2
266791$_$24,16,5,text,2
266791$_$24,16,6,text,2
266791$_$24,16,7,text,2
266791$_$24,16,8,text,2
266791$_$24,16,9,text,2
266791$_$24,16,10,text,2
266791$_$24,16,11,text,2
266791$_$24,16,12,text,2
266791$_$24,16,13,text,2
266791$_$24,16,14,text,2
266791$_$24,16,15,text,2
266791$_$24,16,16,text,2
266791$_$24,16,17,text,0
266791$_$24,16,18,text,0
266791$_$24,16,19,text,0
266791$_$24,16,20,text,0
266791$_$24,16,21,text,0
266791$_$24,16,22,text,0
266791$_$24,16,23,text,0
266791$_$24,16,24,text,0
266791$_$24,16,25,text,0
266791$_$24,16,26,text,0
266791$_$24,16,27,text,0
266791$_$24,16,28,text,0
266791$_$24,16,29,text,0
266791$_$24,16,30,text,0
266791$_$24,16,31,text,0
266791$_$24,16,32,text,0
266791$_$24,16,33,text,0
266791$_$24,16,34,text,0
266791$_$24,16,35,text,0
266791$_$24,16,36,text,0
266791$_$24,16,37,text,0
266791$_$24,16,38,text,0
266791$_$24,16,39,text,0
266791$_$24,16,40,text,0
266791$_$24,16,41,text,0
266791$_$24,16,42,text,0
266791$_$24,16,43,text,0
266791$_$24,16,44,text,0
266791$_$24,16,45,text,0
266791$_$24,16,46,text,0
266791$_$24,16,47,text,0
266791$_$24,16,48,text,0
266791$_$24,16,49,text,0
DdUJojoFU_c$_$15,17,0,text,0
DdUJojoFU_c$_$15,17,1,text,2
DdUJojoFU_c$_$15,17,2,text,2
DdUJojoFU_c$_$15,17,3,text,2
DdUJojoFU_c$_$15,17,4,text,2
DdUJojoFU_c$_$15,17,5,text,2
DdUJojoFU_c$_$15,17,6,text,2
DdUJojoFU_c$_$15,17,7,text,2
DdUJojoFU_c$_$15,17,8,text,2
DdUJojoFU_c$_$15,17,9,text,2
DdUJojoFU_c$_$15,17,10,text,2
DdUJojoFU_c$_$15,17,11,text,2
DdUJojoFU_c$_$15,17,12,text,2
DdUJojoFU_c$_$15,17,13,text,2
DdUJojoFU_c$_$15,17,14,text,2
DdUJojoFU_c$_$15,17,15,text,2
DdUJojoFU_c$_$15,17,16,text,2
DdUJojoFU_c$_$15,17,17,text,0
DdUJojoFU_c$_$15,17,18,text,0
DdUJojoFU_c$_$15,17,19,text,0
DdUJojoFU_c$_$15,17,20,text,0
DdUJojoFU_c$_$15,17,21,text,0
DdUJojoFU_c$_$15,17,22,text,0
DdUJojoFU_c$_$15,17,23,text,0
DdUJojoFU_c$_$15,17,24,text,0
DdUJojoFU_c$_$15,17,25,text,0
DdUJojoFU_c$_$15,17,26,text,0
DdUJojoFU_c$_$15,17,27,text,0
DdUJojoFU_c$_$15,17,28,text,0
DdUJojoFU_c$_$15,17,29,text,0
DdUJojoFU_c$_$15,17,30,text,0
DdUJojoFU_c$_$15,17,31,text,0
DdUJojoFU_c$_$15,17,32,text,0
DdUJojoFU_c$_$15,17,33,text,0
DdUJojoFU_c$_$15,17,34,text,0
DdUJojoFU_c$_$15,17,35,text,0
DdUJojoFU_c$_$15,17,36,text,0
DdUJojoFU_c$_$15,17,37,text,0
DdUJojoFU_c$_$15,17,38,text,0
DdUJojoFU_c$_$15,17,39,text,0
DdUJojoFU_c$_$15,17,40,text,0
DdUJojoFU_c$_$15,17,41,text,0
DdUJojoFU_c$_$15,17,42,text,0
DdUJojoFU_c$_$15,17,43,text,0
DdUJojoFU_c$_$15,17,44,text,0
DdUJojoFU_c$_$15,17,45,text,0
DdUJojoFU_c$_$15,17,46,text,0
DdUJojoFU_c$_$15,17,47,text,0
DdUJojoFU_c$_$15,17,48,text,0
DdUJojoFU_c$_$15,17,49,text,0
_7HVhnSYX1Y$_$26,18,0,text,0
_7HVhnSYX1Y$_$26,18,1,text,2
_7HVhnSYX1Y$_$26,18,2,text,2
_7HVhnSYX1Y$_$26,18,3,text,2
_7HVhnSYX1Y$_$26,18,4,text,2
_7HVhnSYX1Y$_$26,18,5,text,2
_7HVhnSYX1Y$_$26,18,6,text,2
_7HVhnSYX1Y$_$26,18,7,text,2
_7HVhnSYX1Y$_$26,18,8,text,2
_7HVhnSYX1Y$_$26,18,9,text,2
_7HVhnSYX1Y$_$26,18,10,text,2
_7HVhnSYX1Y$_$26,18,11,text,2
_7HVhnSYX1Y$_$26,18,12,text,2
_7HVhnSYX1Y$_$26,18,13,text,2
_7HVhnSYX1Y$_$26,18,14,text,2
_7HVhnSYX1Y$_$26,18,15,text,2
_7HVhnSYX1Y$_$26,18,16,text,2
_7HVhnSYX1Y$_$26,18,17,text,0
_7HVhnSYX1Y$_$26,18,18,text,0
_7HVhnSYX1Y$_$26,18,19,text,0
_7HVhnSYX1Y$_$26,18,20,text,0
_7HVhnSYX1Y$_$26,18,21,text,0
_7HVhnSYX1Y$_$26,18,22,text,0
_7HVhnSYX1Y$_$26,18,23,text,0
_7HVhnSYX1Y$_$26,18,24,text,0
_7HVhnSYX1Y$_$26,18,25,text,0
_7HVhnSYX1Y$_$26,18,26,text,0
_7HVhnSYX1Y$_$26,18,27,text,0
_7HVhnSYX1Y$_$26,18,28,text,0
_7HVhnSYX1Y$_$26,18,29,text,0
_7HVhnSYX1Y$_$26,18,30,text,0
_7HVhnSYX1Y$_$26,18,31,text,0
_7HVhnSYX1Y$_$26,18,32,text,0
_7HVhnSYX1Y$_$26,18,33,text,0
_7HVhnSYX1Y$_$26,18,34,text,0
_7HVhnSYX1Y$_$26,18,35,text,0
_7HVhnSYX1Y$_$26,18,36,text,0
_7HVhnSYX1Y$_$26,18,37,text,0
_7HVhnSYX1Y$_$26,18,38,text,0
_7HVhnSYX1Y$_$26,18,39,text,0
_7HVhnSYX1Y$_$26,18,40,text,0
_7HVhnSYX1Y$_$26,18,41,text,0
_7HVhnSYX1Y$_$26,18,42,text,0
_7HVhnSYX1Y$_$26,18,43,text,0
_7HVhnSYX1Y$_$26,18,44,text,0
_7HVhnSYX1Y$_$26,18,45,text,0
_7HVhnSYX1Y$_$26,18,46,text,0
_7HVhnSYX1Y$_$26,18,47,text,0
_7HVhnSYX1Y$_$26,18,48,text,0
_7HVhnSYX1Y$_$26,18,49,text,0
1HK7Nea0PFo$_$1,19,0,text,0
1HK7Nea0PFo$_$1,19,1,text,2
1HK7Nea0PFo$_$1,19,2,text,2
1HK7Nea0PFo$_$1,19,3,text,2
1HK7Nea0PFo$_$1,19,4,text,2
1HK7Nea0PFo$_$1,19,5,text,2
1HK7Nea0PFo$_$1,19,6,text,2
1HK7Nea0PFo$_$1,19,7,text,2
1HK7Nea0PFo$_$1,19,8,text,2
1HK7Nea0PFo$_$1,19,9,text,2
1HK7Nea0PFo$_$1,19,10,text,2
1HK7Nea0PFo$_$1,19,11,text,2
1HK7Nea0PFo$_$1,19,12,text,2
1HK7Nea0PFo$_$1,19,13,text,2
1HK7Nea0PFo$_$1,19,14,text,2
1HK7Nea0PFo$_$1,19,15,text,2
1HK7Nea0PFo$_$1,19,16,text,2
1HK7Nea0PFo$_$1,19,17,text,2
1HK7Nea0PFo$_$1,19,18,text,0
1HK7Nea0PFo$_$1,19,19,text,0
1HK7Nea0PFo$_$1,19,20,text,0
1HK7Nea0PFo$_$1,19,21,text,0
1HK7Nea0PFo$_$1,19,22,text,0
1HK7Nea0PFo$_$1,19,23,text,0
1HK7Nea0PFo$_$1,19,24,text,0
1HK7Nea0PFo$_$1,19,25,text,0
1HK7Nea0PFo$_$1,19,26,text,0
1HK7Nea0PFo$_$1,19,27,text,0
1HK7Nea0PFo$_$1,19,28,text,0
1HK7Nea0PFo$_$1,19,29,text,0
1HK7Nea0PFo$_$1,19,30,text,0
1HK7Nea0PFo$_$1,19,31,text,0
1HK7Nea0PFo$_$1,19,32,text,0
1HK7Nea0PFo$_$1,19,33,text,0
1HK7Nea0PFo$_$1,19,34,text,0
1HK7Nea0PFo$_$1,19,35,text,0
1HK7Nea0PFo$_$1,19,36,text,0
1HK7Nea0PFo$_$1,19,37,text,0
1HK7Nea0PFo$_$1,19,38,text,0
1HK7Nea0PFo$_$1,19,39,text,0
1HK7Nea0PFo$_$1,19,40,text,0
1HK7Nea0PFo$_$1,19,41,text,0
1HK7Nea0PFo$_$1,19,42,text,0
1HK7Nea0PFo$_$1,19,43,text,0
1HK7Nea0PFo$_$1,19,44,text,0
1HK7Nea0PFo$_$1,19,45,text,0
1HK7Nea0PFo$_$1,19,46,text,0
1HK7Nea0PFo$_$1,19,47,text,0
1HK7Nea0PFo$_$1,19,48,text,0
1HK7Nea0PFo$_$1,19,49,text,0
OrYBtyO0aPI$_$1,20,0,text,0
OrYBtyO0aPI$_$1,20,1,text,2
OrYBtyO0aPI$_$1,20,2,text,2
OrYBtyO0aPI$_$1,20,3,text,2
OrYBtyO0aPI$_$1,20,4,text,2
OrYBtyO0aPI$_$1,20,5,text,2
OrYBtyO0aPI$_$1,20,6,text,2
OrYBtyO0aPI$_$1,20,7,text,2
OrYBtyO0aPI$_$1,20,8,text,2
OrYBtyO0aPI$_$1,20,9,text,2
OrYBtyO0aPI$_$1,20,10,text,2
OrYBtyO0aPI$_$1,20,11,text,2
OrYBtyO0aPI$_$1,20,12,text,2
OrYBtyO0aPI$_$1,20,13,text,2
OrYBtyO0aPI$_$1,20,14,text,2
OrYBtyO0aPI$_$1,20,15,text,2
OrYBtyO0aPI$_$1,20,16,text,2
OrYBtyO0aPI$_$1,20,17,text,2
OrYBtyO0aPI$_$1,20,18,text,0
OrYBtyO0aPI$_$1,20,19,text,0
OrYBtyO0aPI$_$1,20,20,text,0
OrYBtyO0aPI$_$1,20,21,text,0
OrYBtyO0aPI$_$1,20,22,text,0
OrYBtyO0aPI$_$1,20,23,text,0
OrYBtyO0aPI$_$1,20,24,text,0
OrYBtyO0aPI$_$1,20,25,text,0
OrYBtyO0aPI$_$1,20,26,text,0
OrYBtyO0aPI$_$1,20,27,text,0
OrYBtyO0aPI$_$1,20,28,text,0
OrYBtyO0aPI$_$1,20,29,text,0
OrYBtyO0aPI$_$1,20,30,text,0
OrYBtyO0aPI$_$1,20,31,text,0
OrYBtyO0aPI$_$1,20,32,text,0
OrYBtyO0aPI$_$1,20,33,text,0
OrYBtyO0aPI$_$1,20,34,text,0
OrYBtyO0aPI$_$1,20,35,text,0
OrYBtyO0aPI$_$1,20,36,text,0
OrYBtyO0aPI$_$1,20,37,text,0
OrYBtyO0aPI$_$1,20,38,text,0
OrYBtyO0aPI$_$1,20,39,text,0
OrYBtyO0aPI$_$1,20,40,text,0
OrYBtyO0aPI$_$1,20,41,text,0
OrYBtyO0aPI$_$1,20,42,text,0
OrYBtyO0aPI$_$1,20,43,text,0
OrYBtyO0aPI$_$1,20,44,text,0
OrYBtyO0aPI$_$1,20,45,text,0
OrYBtyO0aPI$_$1,20,46,text,0
OrYBtyO0aPI$_$1,20,47,text,0
OrYBtyO0aPI$_$1,20,48,text,0
OrYBtyO0aPI$_$1,20,49,text,0
128763$_$12,21,0,text,0
128763$_$12,21,1,text,2
128763$_$12,21,2,text,2
128763$_$12,21,3,text,2
128763$_$12,21,4,text,2
128763$_$12,21,5,text,2
128763$_$12,21,6,text,2
128763$_$12,21,7,text,2
128763$_$12,21,8,text,2
128763$_$12,21,9,text,2
128763$_$12,21,10,text,2
128763$_$12,21,11,text,2
128763$_$12,21,12,text,2
128763$_$12,21,13,text,2
128763$_$12,21,14,text,2
128763$_$12,21,15,text,2
128763$_$12,21,16,text,2
128763$_$12,21,17,text,2
128763$_$12,21,18,text,2
128763$_$12,21,19,text,0
128763$_$12,21,20,text,0
128763$_$12,21,21,text,0
128763$_$12,21,22,text,0
128763$_$12,21,23,text,0
128763$_$12,21,24,text,0
128763$_$12,21,25,text,0
128763$_$12,21,26,text,0
128763$_$12,21,27,text,0
128763$_$12,21,28,text,0
128763$_$12,21,29,text,0
128763$_$12,21,30,text,0
128763$_$12,21,31,text,0
128763$_$12,21,32,text,0
128763$_$12,21,33,text,0
128763$_$12,21,34,text,0
128763$_$12,21,35,text,0
128763$_$12,21,36,text,0
128763$_$12,21,37,text,0
128763$_$12,21,38,text,0
128763$_$12,21,39,text,0
128763$_$12,21,40,text,0
128763$_$12,21,41,text,0
128763$_$12,21,42,text,0
128763$_$12,21,43,text,0
128763$_$12,21,44,text,0
128763$_$12,21,45,text,0
128763$_$12,21,46,text,0
128763$_$12,21,47,text,0
128763$_$12,21,48,text,0
128763$_$12,21,49,text,0
E8MuzHUhUHk$_$14,22,0,text,0
E8MuzHUhUHk$_$14,22,1,text,2
E8MuzHUhUHk$_$14,22,2,text,2
E8MuzHUhUHk$_$14,22,3,text,2
E8MuzHUhUHk$_$14,22,4,text,2
E8MuzHUhUHk$_$14,22,5,text,2
E8MuzHUhUHk$_$14,22,6,text,2
E8MuzHUhUHk$_$14,22,7,text,2
E8MuzHUhUHk$_$14,22,8,text,2
E8MuzHUhUHk$_$14,22,9,text,2
E8MuzHUhUHk$_$14,22,10,text,2
E8MuzHUhUHk$_$14,22,11,text,2
E8MuzHUhUHk$_$14,22,12,text,2
E8MuzHUhUHk$_$14,22,13,text,2
E8MuzHUhUHk$_$14,22,14,text,2
E8MuzHUhUHk$_$14,22,15,text,2
E8MuzHUhUHk$_$14,22,16,text,2
E8MuzHUhUHk$_$14,22,17,text,2
E8MuzHUhUHk$_$14,22,18,text,2
E8MuzHUhUHk$_$14,22,19,text,0
E8MuzHUhUHk$_$14,22,20,text,0
E8MuzHUhUHk$_$14,22,21,text,0
E8MuzHUhUHk$_$14,22,22,text,0
E8MuzHUhUHk$_$14,22,23,text,0
E8MuzHUhUHk$_$14,22,24,text,0
E8MuzHUhUHk$_$14,22,25,text,0
E8MuzHUhUHk$_$14,22,26,text,0
E8MuzHUhUHk$_$14,22,27,text,0
E8MuzHUhUHk$_$14,22,28,text,0
E8MuzHUhUHk$_$14,22,29,text,0
E8MuzHUhUHk$_$14,22,30,text,0
E8MuzHUhUHk$_$14,22,31,text,0
E8MuzHUhUHk$_$14,22,32,text,0
E8MuzHUhUHk$_$14,22,33,text,0
E8MuzHUhUHk$_$14,22,34,text,0
E8MuzHUhUHk$_$14,22,35,text,0
E8MuzHUhUHk$_$14,22,36,text,0
E8MuzHUhUHk$_$14,22,37,text,0
E8MuzHUhUHk$_$14,22,38,text,0
E8MuzHUhUHk$_$14,22,39,text,0
E8MuzHUhUHk$_$14,22,40,text,0
E8MuzHUhUHk$_$14,22,41,text,0
E8MuzHUhUHk$_$14,22,42,text,0
E8MuzHUhUHk$_$14,22,43,text,0
E8MuzHUhUHk$_$14,22,44,text,0
E8MuzHUhUHk$_$14,22,45,text,0
E8MuzHUhUHk$_$14,22,46,text,0
E8MuzHUhUHk$_$14,22,47,text,0
E8MuzHUhUHk$_$14,22,48,text,0
E8MuzHUhUHk$_$14,22,49,text,0
bWunvAd96zI$_$1,23,0,text,0
bWunvAd96zI$_$1,23,1,text,2
bWunvAd96zI$_$1,23,2,text,2
bWunvAd96zI$_$1,23,3,text,2
bWunvAd96zI$_$1,23,4,text,2
bWunvAd96zI$_$1,23,5,text,2
bWunvAd96zI$_$1,23,6,text,2
bWunvAd96zI$_$1,23,7,text,2
bWunvAd96zI$_$1,23,8,text,2
bWunvAd96zI$_$1,23,9,text,2
bWunvAd96zI$_$1,23,10,text,2
bWunvAd96zI$_$1,23,11,text,2
bWunvAd96zI$_$1,23,12,text,2
bWunvAd96zI$_$1,23,13,text,2
bWunvAd96zI$_$1,23,14,text,2
bWunvAd96zI$_$1,23,15,text,2
bWunvAd96zI$_$1,23,16,text,2
bWunvAd96zI$_$1,23,17,text,2
bWunvAd96zI$_$1,23,18,text,2
bWunvAd96zI$_$1,23,19,text,0
bWunvAd96zI$_$1,23,20,text,0
bWunvAd96zI$_$1,23,21,text,0
bWunvAd96zI$_$1,23,22,text,0
bWunvAd96zI$_$1,23,23,text,0
bWunvAd96zI$_$1,23,24,text,0
bWunvAd96zI$_$1,23,25,text,0
bWunvAd96zI$_$1,23,26,text,0
bWunvAd96zI$_$1,23,27,text,0
bWunvAd96zI$_$1,23,28,text,0
bWunvAd96zI$_$1,23,29,text,0
bWunvAd96zI$_$1,23,30,text,0
bWunvAd96zI$_$1,23,31,text,0
bWunvAd96zI$_$1,23,32,text,0
bWunvAd96zI$_$1,23,33,text,0
bWunvAd96zI$_$1,23,34,text,0
bWunvAd96zI$_$1,23,35,text,0
bWunvAd96zI$_$1,23,36,text,0
bWunvAd96zI$_$1,23,37,text,0
bWunvAd96zI$_$1,23,38,text,0
bWunvAd96zI$_$1,23,39,text,0
bWunvAd96zI$_$1,23,40,text,0
bWunvAd96zI$_$1,23,41,text,0
bWunvAd96zI$_$1,23,42,text,0
bWunvAd96zI$_$1,23,43,text,0
bWunvAd96zI$_$1,23,44,text,0
bWunvAd96zI$_$1,23,45,text,0
bWunvAd96zI$_$1,23,46,text,0
bWunvAd96zI$_$1,23,47,text,0
bWunvAd96zI$_$1,23,48,text,0
bWunvAd96zI$_$1,23,49,text,0
3MFNIag0wNE$_$7,24,0,text,0
3MFNIag0wNE$_$7,24,1,text,2
3MFNIag0wNE$_$7,24,2,text,2
3MFNIag0wNE$_$7,24,3,text,2
3MFNIag0wNE$_$7,24,4,text,2
3MFNIag0wNE$_$7,24,5,text,2
3MFNIag0wNE$_$7,24,6,text,2
3MFNIag0wNE$_$7,24,7,text,2
3MFNIag0wNE$_$7,24,8,text,2
3MFNIag0wNE$_$7,24,9,text,2
3MFNIag0wNE$_$7,24,10,text,2
3MFNIag0wNE$_$7,24,11,text,2
3MFNIag0wNE$_$7,24,12,text,2
3MFNIag0wNE$_$7,24,13,text,2
3MFNIag0wNE$_$7,24,14,text,2
3MFNIag0wNE$_$7,24,15,text,2
3MFNIag0wNE$_$7,24,16,text,2
3MFNIag0wNE$_$7,24,17,text,2
3MFNIag0wNE$_$7,24,18,text,2
3MFNIag0wNE$_$7,24,19,text,2
3MFNIag0wNE$_$7,24,20,text,0
3MFNIag0wNE$_$7,24,21,text,0
3MFNIag0wNE$_$7,24,22,text,0
3MFNIag0wNE$_$7,24,23,text,0
3MFNIag0wNE$_$7,24,24,text,0
3MFNIag0wNE$_$7,24,25,text,0
3MFNIag0wNE$_$7,24,26,text,0
3MFNIag0wNE$_$7,24,27,text,0
3MFNIag0wNE$_$7,24,28,text,0
3MFNIag0wNE$_$7,24,29,text,0
3MFNIag0wNE$_$7,24,30,text,0
3MFNIag0wNE$_$7,24,31,text,0
3MFNIag0wNE$_$7,24,32,text,0
3MFNIag0wNE$_$7,24,33,text,0
3MFNIag0wNE$_$7,24,34,text,0
3MFNIag0wNE$_$7,24,35,text,0
3MFNIag0wNE$_$7,24,36,text,0
3MFNIag0wNE$_$7,24,37,text,0
3MFNIag0wNE$_$7,24,38,text,0
3MFNIag0wNE$_$7,24,39,text,0
3MFNIag0wNE$_$7,24,40,text,0
3MFNIag0wNE$_$7,24,41,text,0
3MFNIag0wNE$_$7,24,42,text,0
3MFNIag0wNE$_$7,24,43,text,0
3MFNIag0wNE$_$7,24,44,text,0
3MFNIag0wNE$_$7,24,45,text,0
3MFNIag0wNE$_$7,24,46,text,0
3MFNIag0wNE$_$7,24,47,text,0
3MFNIag0wNE$_$7,24,48,text,0
3MFNIag0wNE$_$7,24,49,text,0
goMtnNHQ_z4$_$2,25,0,text,0
goMtnNHQ_z4$_$2,25,1,text,2
goMtnNHQ_z4$_$2,25,2,text,2
goMtnNHQ_z4$_$2,25,3,text,2
goMtnNHQ_z4$_$2,25,4,text,2
goMtnNHQ_z4$_$2,25,5,text,2
goMtnNHQ_z4$_$2,25,6,text,2
goMtnNHQ_z4$_$2,25,7,text,2
goMtnNHQ_z4$_$2,25,8,text,2
goMtnNHQ_z4$_$2,25,9,text,2
goMtnNHQ_z4$_$2,25,10,text,2
goMtnNHQ_z4$_$2,25,11,text,2
goMtnNHQ_z4$_$2,25,12,text,2
goMtnNHQ_z4$_$2,25,13,text,2
goMtnNHQ_z4$_$2,25,14,text,2
goMtnNHQ_z4$_$2,25,15,text,2
goMtnNHQ_z4$_$2,25,16,text,2
goMtnNHQ_z4$_$2,25,17,text,2
goMtnNHQ_z4$_$2,25,18,text,2
goMtnNHQ_z4$_$2,25,19,text,2
goMtnNHQ_z4$_$2,25,20,text,0
goMtnNHQ_z4$_$2,25,21,text,0
goMtnNHQ_z4$_$2,25,22,text,0
goMtnNHQ_z4$_$2,25,23,text,0
goMtnNHQ_z4$_$2,25,24,text,0
goMtnNHQ_z4$_$2,25,25,text,0
goMtnNHQ_z4$_$2,25,26,text,0
goMtnNHQ_z4$_$2,25,27,text,0
goMtnNHQ_z4$_$2,25,28,text,0
goMtnNHQ_z4$_$2,25,29,text,0
goMtnNHQ_z4$_$2,25,30,text,0
goMtnNHQ_z4$_$2,25,31,text,0
goMtnNHQ_z4$_$2,25,32,text,0
goMtnNHQ_z4$_$2,25,33,text,0
goMtnNHQ_z4$_$2,25,34,text,0
goMtnNHQ_z4$_$2,25,35,text,0
goMtnNHQ_z4$_$2,25,36,text,0
goMtnNHQ_z4$_$2,25,37,text,0
goMtnNHQ_z4$_$2,25,38,text,0
goMtnNHQ_z4$_$2,25,39,text,0
goMtnNHQ_z4$_$2,25,40,text,0
goMtnNHQ_z4$_$2,25,41,text,0
goMtnNHQ_z4$_$2,25,42,text,0
goMtnNHQ_z4$_$2,25,43,text,0
goMtnNHQ_z4$_$2,25,44,text,0
goMtnNHQ_z4$_$2,25,45,text,0
goMtnNHQ_z4$_$2,25,46,text,0
goMtnNHQ_z4$_$2,25,47,text,0
goMtnNHQ_z4$_$2,25,48,text,0
goMtnNHQ_z4$_$2,25,49,text,0
2S00zYaVrtc$_$4,26,0,text,0
2S00zYaVrtc$_$4,26,1,text,2
2S00zYaVrtc$_$4,26,2,text,2
2S00zYaVrtc$_$4,26,3,text,2
2S00zYaVrtc$_$4,26,4,text,2
2S00zYaVrtc$_$4,26,5,text,2
2S00zYaVrtc$_$4,26,6,text,2
2S00zYaVrtc$_$4,26,7,text,2
2S00zYaVrtc$_$4,26,8,text,2
2S00zYaVrtc$_$4,26,9,text,2
