split,sample_id,modality,availability
train,192799$_$8,audio,1.0
train,192799$_$8,vision,1.0
train,194625$_$16,text,1.0
train,194625$_$16,audio,1.0
train,194625$_$16,vision,1.0
train,194625$_$18,text,1.0
train,194625$_$18,audio,1.0
train,194625$_$18,vision,0.9375
train,194625$_$5,text,1.0
train,194625$_$5,audio,1.0
train,194625$_$5,vision,1.0
train,194625$_$7,text,1.0
train,194625$_$7,audio,1.0
train,194625$_$7,vision,0.9487179487179487
train,197778$_$11,text,1.0
train,197778$_$11,audio,1.0
train,197778$_$11,vision,1.0
train,197778$_$2,text,1.0
train,197778$_$2,audio,1.0
train,197778$_$2,vision,1.0
train,197778$_$4,text,1.0
train,197778$_$4,audio,1.0
train,197778$_$4,vision,1.0
train,197778$_$9,text,1.0
train,197778$_$9,audio,1.0
train,197778$_$9,vision,1.0
train,19k6sEC7814$_$10,text,1.0
train,19k6sEC7814$_$10,audio,1.0
train,19k6sEC7814$_$10,vision,1.0
train,19k6sEC7814$_$4,text,1.0
train,19k6sEC7814$_$4,audio,1.0
train,19k6sEC7814$_$4,vision,1.0
train,1A-aRhYx-GQ$_$15,text,1.0
train,1A-aRhYx-GQ$_$15,audio,1.0
train,1A-aRhYx-GQ$_$15,vision,1.0
train,1A-aRhYx-GQ$_$31,text,1.0
train,1A-aRhYx-GQ$_$31,audio,1.0
train,1A-aRhYx-GQ$_$31,vision,1.0
train,1A-aRhYx-GQ$_$7,text,1.0
train,1A-aRhYx-GQ$_$7,audio,1.0
train,1A-aRhYx-GQ$_$7,vision,1.0
train,1A7dqFxx8wU$_$0,text,1.0
train,1A7dqFxx8wU$_$0,audio,1.0
train,1A7dqFxx8wU$_$0,vision,1.0
train,1CjUHNYzW1E$_$11,text,1.0
train,1CjUHNYzW1E$_$11,audio,1.0
train,1CjUHNYzW1E$_$11,vision,1.0
train,1ESU5ONMMxs$_$14,text,1.0
train,1ESU5ONMMxs$_$14,audio,1.0
train,1ESU5ONMMxs$_$14,vision,0.9259259259259259
train,1ESU5ONMMxs$_$0,text,1.0
train,1ESU5ONMMxs$_$0,audio,1.0
train,1ESU5ONMMxs$_$0,vision,0.8333333333333334
train,1ESU5ONMMxs$_$6,text,1.0
train,1ESU5ONMMxs$_$6,audio,1.0
train,1ESU5ONMMxs$_$6,vision,0.0
train,1ESU5ONMMxs$_$8,text,1.0
train,1ESU5ONMMxs$_$8,audio,1.0
train,1ESU5ONMMxs$_$8,vision,0.0
train,1F0qH0EEBfo$_$21,text,1.0
train,1F0qH0EEBfo$_$21,audio,1.0
train,1F0qH0EEBfo$_$21,vision,1.0
train,1F0qH0EEBfo$_$1,text,1.0
train,1F0qH0EEBfo$_$1,audio,1.0
train,1F0qH0EEBfo$_$1,vision,1.0
train,1F0qH0EEBfo$_$0,text,1.0
train,1F0qH0EEBfo$_$0,audio,1.0
train,1F0qH0EEBfo$_$0,vision,1.0
train,1F0qH0EEBfo$_$5,text,1.0
train,1F0qH0EEBfo$_$5,audio,1.0
train,1F0qH0EEBfo$_$5,vision,1.0
train,1F0qH0EEBfo$_$9,text,1.0
train,1F0qH0EEBfo$_$9,audio,1.0
train,1F0qH0EEBfo$_$9,vision,1.0
train,1F0qH0EEBfo$_$15,text,1.0
train,1F0qH0EEBfo$_$15,audio,1.0
train,1F0qH0EEBfo$_$15,vision,1.0
train,1F0qH0EEBfo$_$14,text,1.0
train,1F0qH0EEBfo$_$14,audio,1.0
train,1F0qH0EEBfo$_$14,vision,0.8
train,1JQ9UCBEmCU$_$1,text,1.0
train,1JQ9UCBEmCU$_$1,audio,1.0
train,1JQ9UCBEmCU$_$1,vision,0.25
train,1JQ9UCBEmCU$_$0,text,1.0
train,1JQ9UCBEmCU$_$0,audio,1.0
train,1JQ9UCBEmCU$_$0,vision,0.0
train,1W38PnuWIkM$_$3,text,1.0
train,1W38PnuWIkM$_$3,audio,1.0
train,1W38PnuWIkM$_$3,vision,0.6666666666666666
train,1W38PnuWIkM$_$5,text,1.0
train,1W38PnuWIkM$_$5,audio,1.0
train,1W38PnuWIkM$_$5,vision,0.2222222222222222
train,1W38PnuWIkM$_$4,text,1.0
train,1W38PnuWIkM$_$4,audio,1.0
train,1W38PnuWIkM$_$4,vision,1.0
train,1W38PnuWIkM$_$6,text,1.0
train,1W38PnuWIkM$_$6,audio,1.0
train,1W38PnuWIkM$_$6,vision,1.0
train,1bzS0YF5hfs$_$1,text,1.0
train,1bzS0YF5hfs$_$1,audio,1.0
train,1bzS0YF5hfs$_$1,vision,1.0
train,1dWsw38VDjY$_$9,text,1.0
train,1dWsw38VDjY$_$9,audio,1.0
train,1dWsw38VDjY$_$9,vision,1.0
train,1fqNb8cfLFE$_$2,text,1.0
train,1fqNb8cfLFE$_$2,audio,1.0
train,1fqNb8cfLFE$_$2,vision,1.0
train,1k7br8xXMSU$_$11,text,1.0
train,1k7br8xXMSU$_$11,audio,1.0
train,1k7br8xXMSU$_$11,vision,1.0
train,1k7br8xXMSU$_$12,text,1.0
train,1k7br8xXMSU$_$12,audio,1.0
train,1k7br8xXMSU$_$12,vision,1.0
train,1mHjMNZZvFo$_$1,text,1.0
train,1mHjMNZZvFo$_$1,audio,1.0
train,1mHjMNZZvFo$_$1,vision,1.0
train,1mHjMNZZvFo$_$5,text,1.0
train,1mHjMNZZvFo$_$5,audio,1.0
train,1mHjMNZZvFo$_$5,vision,1.0
train,1pvK0_9SQns$_$10,text,1.0
train,1pvK0_9SQns$_$10,audio,1.0
train,1pvK0_9SQns$_$10,vision,1.0
train,1pvK0_9SQns$_$8,text,1.0
train,1pvK0_9SQns$_$8,audio,1.0
train,1pvK0_9SQns$_$8,vision,1.0
train,1sJjdaXXuJg$_$4,text,1.0
train,1sJjdaXXuJg$_$4,audio,1.0
train,1sJjdaXXuJg$_$4,vision,1.0
train,1tuMFJnlXJc$_$20,text,1.0
train,1tuMFJnlXJc$_$20,audio,1.0
train,1tuMFJnlXJc$_$20,vision,1.0
train,1tuMFJnlXJc$_$1,text,1.0
train,1tuMFJnlXJc$_$1,audio,1.0
train,1tuMFJnlXJc$_$1,vision,1.0
train,1tuMFJnlXJc$_$3,text,1.0
train,1tuMFJnlXJc$_$3,audio,1.0
train,1tuMFJnlXJc$_$3,vision,1.0
train,1tuMFJnlXJc$_$4,text,1.0
train,1tuMFJnlXJc$_$4,audio,1.0
train,1tuMFJnlXJc$_$4,vision,1.0
train,2-4autDbHVQ$_$12,text,1.0
train,2-4autDbHVQ$_$12,audio,1.0
train,2-4autDbHVQ$_$12,vision,1.0
train,2-4autDbHVQ$_$19,text,1.0
train,2-4autDbHVQ$_$19,audio,1.0
train,2-4autDbHVQ$_$19,vision,1.0
train,2-4autDbHVQ$_$8,text,1.0
train,2-4autDbHVQ$_$8,audio,1.0
train,2-4autDbHVQ$_$8,vision,1.0
train,2-5hH_k2VFk$_$9,text,1.0
train,2-5hH_k2VFk$_$9,audio,1.0
train,2-5hH_k2VFk$_$9,vision,1.0
train,201582$_$2,text,1.0
train,201582$_$2,audio,1.0
train,201582$_$2,vision,1.0
train,201582$_$6,text,1.0
train,201582$_$6,audio,1.0
train,201582$_$6,vision,1.0
train,202431$_$6,text,1.0
train,202431$_$6,audio,1.0
train,202431$_$6,vision,0.875
train,202810$_$7,text,1.0
train,202810$_$7,audio,1.0
train,202810$_$7,vision,1.0
train,202810$_$8,text,1.0
train,202810$_$8,audio,1.0
train,202810$_$8,vision,1.0
train,202990$_$5,text,1.0
train,202990$_$5,audio,1.0
train,202990$_$5,vision,1.0
train,202990$_$6,text,1.0
train,202990$_$6,audio,1.0
train,202990$_$6,vision,1.0
train,206049$_$0,text,1.0
train,206049$_$0,audio,1.0
train,206049$_$0,vision,1.0
train,206049$_$3,text,1.0
train,206049$_$3,audio,1.0
train,206049$_$3,vision,1.0
train,206051$_$2,text,1.0
train,206051$_$2,audio,1.0
train,206051$_$2,vision,1.0
train,206376$_$2,text,1.0
train,206376$_$2,audio,1.0
train,206376$_$2,vision,1.0
train,206507$_$2,text,1.0
train,206507$_$2,audio,1.0
train,206507$_$2,vision,1.0
train,206507$_$6,text,1.0
train,206507$_$6,audio,1.0
train,206507$_$6,vision,1.0
train,206606$_$5,text,1.0
train,206606$_$5,audio,1.0
train,206606$_$5,vision,1.0
train,206606$_$7,text,1.0
train,206606$_$7,audio,1.0
train,206606$_$7,vision,1.0
train,207812$_$3,text,1.0
train,207812$_$3,audio,1.0
train,207812$_$3,vision,1.0
train,207812$_$9,text,1.0
train,207812$_$9,audio,1.0
train,207812$_$9,vision,1.0
train,207812$_$8,text,1.0
train,207812$_$8,audio,1.0
train,207812$_$8,vision,1.0
train,208148$_$11,text,1.0
train,208148$_$11,audio,1.0
train,208148$_$11,vision,1.0
train,208148$_$6,text,1.0
train,208148$_$6,audio,1.0
train,208148$_$6,vision,1.0
train,208299$_$5,text,1.0
train,208299$_$5,audio,1.0
train,208299$_$5,vision,1.0
train,208299$_$4,text,1.0
train,208299$_$4,audio,1.0
train,208299$_$4,vision,0.9767441860465116
train,208299$_$6,text,1.0
train,208299$_$6,audio,1.0
train,208299$_$6,vision,1.0
train,208299$_$8,text,1.0
train,208299$_$8,audio,1.0
train,208299$_$8,vision,1.0
train,208416$_$11,text,1.0
train,208416$_$11,audio,1.0
train,208416$_$11,vision,1.0
train,208416$_$13,text,1.0
train,208416$_$13,audio,1.0
train,208416$_$13,vision,1.0
train,208416$_$16,text,1.0
train,208416$_$16,audio,1.0
train,208416$_$16,vision,1.0
train,208416$_$0,text,1.0
train,208416$_$0,audio,1.0
train,208416$_$0,vision,0.0
train,208416$_$2,text,1.0
train,208416$_$2,audio,1.0
train,208416$_$2,vision,1.0
train,208416$_$7,text,1.0
train,208416$_$7,audio,1.0
train,208416$_$7,vision,1.0
train,208416$_$9,text,1.0
train,208416$_$9,audio,1.0
train,208416$_$9,vision,1.0
train,208416$_$8,text,1.0
train,208416$_$8,audio,1.0
train,208416$_$8,vision,1.0
train,209354$_$1,text,1.0
train,209354$_$1,audio,1.0
train,209354$_$1,vision,0.0
train,209354$_$2,text,1.0
train,209354$_$2,audio,1.0
train,209354$_$2,vision,1.0
train,209775$_$10,text,1.0
train,209775$_$10,audio,1.0
train,209775$_$10,vision,0.6538461538461539
train,209775$_$1,text,1.0
train,209775$_$1,audio,1.0
train,209775$_$1,vision,1.0
train,209775$_$0,text,1.0
train,209775$_$0,audio,1.0
train,209775$_$0,vision,0.0
train,209775$_$5,text,1.0
train,209775$_$5,audio,1.0
train,209775$_$5,vision,1.0
train,210238$_$13,text,1.0
train,210238$_$13,audio,1.0
train,210238$_$13,vision,1.0
train,210238$_$14,text,1.0
train,210238$_$14,audio,1.0
train,210238$_$14,vision,1.0
train,210238$_$16,text,1.0
train,210238$_$16,audio,1.0
train,210238$_$16,vision,1.0
train,210238$_$18,text,1.0
train,210238$_$18,audio,1.0
train,210238$_$18,vision,1.0
train,210238$_$1,text,1.0
train,210238$_$1,audio,1.0
train,210238$_$1,vision,1.0
train,210618$_$11,text,1.0
train,210618$_$11,audio,1.0
train,210618$_$11,vision,1.0
train,210618$_$10,text,1.0
train,210618$_$10,audio,1.0
train,210618$_$10,vision,1.0
train,210618$_$15,text,1.0
train,210618$_$15,audio,1.0
train,210618$_$15,vision,1.0
train,210618$_$5,text,1.0
train,210618$_$5,audio,1.0
train,210618$_$5,vision,1.0
train,210618$_$9,text,1.0
train,210618$_$9,audio,1.0
train,210618$_$9,vision,1.0
train,210618$_$8,text,1.0
train,210618$_$8,audio,1.0
train,210618$_$8,vision,0.9444444444444444
train,21137$_$1,text,1.0
train,21137$_$1,audio,1.0
train,21137$_$1,vision,0.0
train,21137$_$0,text,1.0
train,21137$_$0,audio,1.0
train,21137$_$0,vision,0.38461538461538464
train,21137$_$3,text,1.0
train,21137$_$3,audio,1.0
train,21137$_$3,vision,1.0
train,21137$_$2,text,1.0
train,21137$_$2,audio,1.0
train,21137$_$2,vision,1.0
train,21137$_$9,text,1.0
train,21137$_$9,audio,1.0
train,21137$_$9,vision,1.0
train,212532$_$10,text,1.0
train,212532$_$10,audio,1.0
train,212532$_$10,vision,1.0
train,212532$_$9,text,1.0
train,212532$_$9,audio,1.0
train,212532$_$9,vision,0.8571428571428571
train,213619$_$0,text,1.0
train,213619$_$0,audio,1.0
train,213619$_$0,vision,0.0
train,213619$_$3,text,1.0
train,213619$_$3,audio,1.0
train,213619$_$3,vision,0.0
train,214095$_$11,text,1.0
train,214095$_$11,audio,1.0
train,214095$_$11,vision,1.0
train,214095$_$1,text,1.0
train,214095$_$1,audio,1.0
train,214095$_$1,vision,1.0
train,214095$_$4,text,1.0
train,214095$_$4,audio,1.0
train,214095$_$4,vision,1.0
train,215259$_$5,text,1.0
train,215259$_$5,audio,1.0
train,215259$_$5,vision,1.0
train,215259$_$4,text,1.0
train,215259$_$4,audio,1.0
train,215259$_$4,vision,1.0
train,216007$_$24,text,1.0
train,216007$_$24,audio,1.0
train,216007$_$24,vision,1.0
train,216007$_$28,text,1.0
train,216007$_$28,audio,1.0
train,216007$_$28,vision,1.0
train,216007$_$29,text,1.0
train,216007$_$29,audio,1.0
train,216007$_$29,vision,1.0
train,216007$_$1,text,1.0
train,216007$_$1,audio,1.0
train,216007$_$1,vision,1.0
train,216007$_$2,text,1.0
train,216007$_$2,audio,1.0
train,216007$_$2,vision,1.0
train,216007$_$5,text,1.0
train,216007$_$5,audio,1.0
train,216007$_$5,vision,1.0
train,216007$_$9,text,1.0
train,216007$_$9,audio,1.0
train,216007$_$9,vision,1.0
train,216007$_$12,text,1.0
train,216007$_$12,audio,1.0
train,216007$_$12,vision,1.0
train,21638$_$1,text,1.0
train,21638$_$1,audio,1.0
train,21638$_$1,vision,1.0
train,21638$_$0,text,1.0
train,21638$_$0,audio,1.0
train,21638$_$0,vision,1.0
train,21638$_$6,text,1.0
train,21638$_$6,audio,1.0
train,21638$_$6,vision,1.0
train,216857$_$1,text,1.0
train,216857$_$1,audio,1.0
train,216857$_$1,vision,0.1111111111111111
train,216857$_$3,text,1.0
train,216857$_$3,audio,1.0
train,216857$_$3,vision,1.0
train,216857$_$6,text,1.0
train,216857$_$6,audio,1.0
train,216857$_$6,vision,1.0
train,216857$_$10,text,1.0
train,216857$_$10,audio,1.0
train,216857$_$10,vision,1.0
train,218708$_$13,text,1.0
train,218708$_$13,audio,1.0
train,218708$_$13,vision,0.9791666666666666
train,218708$_$12,text,1.0
train,218708$_$12,audio,1.0
train,218708$_$12,vision,1.0
train,218708$_$15,text,1.0
train,218708$_$15,audio,1.0
train,218708$_$15,vision,1.0
train,218708$_$17,text,1.0
train,218708$_$17,audio,1.0
train,218708$_$17,vision,1.0
train,218708$_$1,text,1.0
train,218708$_$1,audio,1.0
train,218708$_$1,vision,0.0
train,218708$_$0,text,1.0
train,218708$_$0,audio,1.0
train,218708$_$0,vision,1.0
train,218708$_$8,text,1.0
train,218708$_$8,audio,1.0
train,218708$_$8,vision,1.0
train,219310$_$0,text,1.0
train,219310$_$0,audio,1.0
train,219310$_$0,vision,0.9090909090909091
train,219310$_$2,text,1.0
train,219310$_$2,audio,1.0
train,219310$_$2,vision,1.0
train,219775$_$0,text,1.0
train,219775$_$0,audio,1.0
train,219775$_$0,vision,0.3333333333333333
train,219775$_$5,text,1.0
train,219775$_$5,audio,1.0
train,219775$_$5,vision,0.07142857142857142
train,220134$_$27,text,1.0
train,220134$_$27,audio,1.0
train,220134$_$27,vision,1.0
train,220134$_$21,text,1.0
train,220134$_$21,audio,1.0
train,220134$_$21,vision,1.0
train,220134$_$8,text,1.0
train,220134$_$8,audio,1.0
train,220134$_$8,vision,1.0
train,220134$_$17,text,1.0
train,220134$_$17,audio,1.0
train,220134$_$17,vision,1.0
train,220548$_$20,text,1.0
train,220548$_$20,audio,1.0
train,220548$_$20,vision,1.0
train,220548$_$1,text,1.0
train,220548$_$1,audio,1.0
train,220548$_$1,vision,1.0
train,220548$_$7,text,1.0
train,220548$_$7,audio,1.0
train,220548$_$7,vision,1.0
train,221740$_$0,text,1.0
train,221740$_$0,audio,1.0
train,221740$_$0,vision,1.0
train,221740$_$5,text,1.0
train,221740$_$5,audio,1.0
train,221740$_$5,vision,1.0
train,222116$_$1,text,1.0
train,222116$_$1,audio,1.0
train,222116$_$1,vision,1.0
train,222116$_$7,text,1.0
train,222116$_$7,audio,1.0
train,222116$_$7,vision,1.0
train,222116$_$6,text,1.0
train,222116$_$6,audio,1.0
train,222116$_$6,vision,1.0
train,223926$_$1,text,1.0
train,223926$_$1,audio,1.0
train,223926$_$1,vision,1.0
train,224599$_$1,text,1.0
train,224599$_$1,audio,1.0
train,224599$_$1,vision,1.0
train,224599$_$2,text,1.0
train,224599$_$2,audio,1.0
train,224599$_$2,vision,1.0
train,224599$_$5,text,1.0
train,224599$_$5,audio,1.0
train,224599$_$5,vision,1.0
train,224599$_$8,text,1.0
train,224599$_$8,audio,1.0
train,224599$_$8,vision,1.0
train,224772$_$12,text,1.0
train,224772$_$12,audio,1.0
train,224772$_$12,vision,1.0
train,224772$_$14,text,1.0
train,224772$_$14,audio,1.0
train,224772$_$14,vision,1.0
train,224772$_$1,text,1.0
train,224772$_$1,audio,1.0
train,224772$_$1,vision,1.0
train,224772$_$6,text,1.0
train,224772$_$6,audio,1.0
train,224772$_$6,vision,1.0
train,224869$_$10,text,1.0
train,224869$_$10,audio,1.0
train,224869$_$10,vision,1.0
train,224869$_$0,text,1.0
train,224869$_$0,audio,1.0
train,224869$_$0,vision,1.0
train,224869$_$3,text,1.0
train,224869$_$3,audio,1.0
train,224869$_$3,vision,1.0
train,224869$_$5,text,1.0
train,224869$_$5,audio,1.0
train,224869$_$5,vision,1.0
train,225343$_$10,text,1.0
train,225343$_$10,audio,1.0
train,225343$_$10,vision,1.0
train,225343$_$14,text,1.0
train,225343$_$14,audio,1.0
train,225343$_$14,vision,1.0
train,225343$_$3,text,1.0
train,225343$_$3,audio,1.0
train,225343$_$3,vision,1.0
train,225343$_$9,text,1.0
train,225343$_$9,audio,1.0
train,225343$_$9,vision,1.0
train,225416$_$14,text,1.0
train,225416$_$14,audio,1.0
train,225416$_$14,vision,1.0
train,225416$_$1,text,1.0
train,225416$_$1,audio,1.0
train,225416$_$1,vision,1.0
train,225416$_$3,text,1.0
train,225416$_$3,audio,1.0
train,225416$_$3,vision,1.0
train,225416$_$8,text,1.0
train,225416$_$8,audio,1.0
train,225416$_$8,vision,1.0
train,225768$_$6,text,1.0
train,225768$_$6,audio,1.0
train,225768$_$6,vision,1.0
train,227173$_$12,text,1.0
train,227173$_$12,audio,1.0
train,227173$_$12,vision,0.17647058823529413
train,227173$_$6,text,1.0
train,227173$_$6,audio,1.0
train,227173$_$6,vision,0.8181818181818182
train,227416$_$1,text,1.0
train,227416$_$1,audio,1.0
train,227416$_$1,vision,1.0
train,227416$_$0,text,1.0
train,227416$_$0,audio,1.0
train,227416$_$0,vision,1.0
train,227416$_$3,text,1.0
train,227416$_$3,audio,1.0
train,227416$_$3,vision,1.0
train,227416$_$5,text,1.0
train,227416$_$5,audio,1.0
train,227416$_$5,vision,0.3103448275862069
train,227416$_$8,text,1.0
train,227416$_$8,audio,1.0
train,227416$_$8,vision,0.2903225806451613
train,227426$_$19,text,1.0
train,227426$_$19,audio,1.0
train,227426$_$19,vision,1.0
train,227426$_$18,text,1.0
train,227426$_$18,audio,1.0
train,227426$_$18,vision,1.0
train,227426$_$0,text,1.0
train,227426$_$0,audio,1.0
train,227426$_$0,vision,1.0
train,227426$_$8,text,1.0
train,227426$_$8,audio,1.0
train,227426$_$8,vision,1.0
train,22821$_$14,text,1.0
train,22821$_$14,audio,1.0
train,22821$_$14,vision,1.0
train,22821$_$1,text,1.0
train,22821$_$1,audio,1.0
train,22821$_$1,vision,1.0
train,22821$_$0,text,1.0
train,22821$_$0,audio,1.0
train,22821$_$0,vision,1.0
train,22821$_$4,text,1.0
train,22821$_$4,audio,1.0
train,22821$_$4,vision,1.0
train,22821$_$9,text,1.0
train,22821$_$9,audio,1.0
train,22821$_$9,vision,0.7352941176470589
train,22880$_$2,text,1.0
train,22880$_$2,audio,1.0
train,22880$_$2,vision,1.0
train,22880$_$6,text,1.0
train,22880$_$6,audio,1.0
train,22880$_$6,vision,1.0
train,229090$_$15,text,1.0
train,229090$_$15,audio,1.0
train,229090$_$15,vision,1.0
train,229090$_$16,text,1.0
train,229090$_$16,audio,1.0
train,229090$_$16,vision,1.0
train,229090$_$18,text,1.0
train,229090$_$18,audio,1.0
train,229090$_$18,vision,1.0
train,229903$_$0,text,1.0
train,229903$_$0,audio,1.0
train,229903$_$0,vision,1.0
train,229903$_$3,text,1.0
train,229903$_$3,audio,1.0
train,229903$_$3,vision,1.0
train,229967$_$2,text,1.0
train,229967$_$2,audio,1.0
train,229967$_$2,vision,1.0
train,230252$_$1,text,1.0
train,230252$_$1,audio,1.0
train,230252$_$1,vision,1.0
train,231025$_$11,text,1.0
train,231025$_$11,audio,1.0
train,231025$_$11,vision,1.0
train,231025$_$15,text,1.0
train,231025$_$15,audio,1.0
train,231025$_$15,vision,1.0
train,231025$_$14,text,1.0
train,231025$_$14,audio,1.0
train,231025$_$14,vision,1.0
train,231025$_$16,text,1.0
train,231025$_$16,audio,1.0
train,231025$_$16,vision,1.0
train,231025$_$0,text,1.0
train,231025$_$0,audio,1.0
train,231025$_$0,vision,1.0
train,231025$_$9,text,1.0
train,231025$_$9,audio,1.0
train,231025$_$9,vision,1.0
train,233171$_$1,text,1.0
train,233171$_$1,audio,1.0
train,233171$_$1,vision,1.0
train,233171$_$7,text,1.0
train,233171$_$7,audio,1.0
train,233171$_$7,vision,1.0
train,233356$_$1,text,1.0
train,233356$_$1,audio,1.0
train,233356$_$1,vision,1.0
train,233356$_$3,text,1.0
train,233356$_$3,audio,1.0
train,233356$_$3,vision,1.0
train,233366$_$4,text,1.0
train,233366$_$4,audio,1.0
train,233366$_$4,vision,1.0
train,233389$_$0,text,1.0
train,233389$_$0,audio,1.0
train,233389$_$0,vision,1.0
train,233389$_$5,text,1.0
train,233389$_$5,audio,1.0
train,233389$_$5,vision,1.0
train,234053$_$26,text,1.0
train,234053$_$26,audio,1.0
train,234053$_$26,vision,1.0
train,234053$_$21,text,1.0
train,234053$_$21,audio,1.0
train,234053$_$21,vision,1.0
train,234053$_$1,text,1.0
train,234053$_$1,audio,1.0
train,234053$_$1,vision,1.0
train,234053$_$11,text,1.0
train,234053$_$11,audio,1.0
train,234053$_$11,vision,0.32432432432432434
train,234053$_$17,text,1.0
train,234053$_$17,audio,1.0
train,234053$_$17,vision,0.0
train,234053$_$19,text,1.0
train,234053$_$19,audio,1.0
train,234053$_$19,vision,0.8181818181818182
train,234053$_$18,text,1.0
train,234053$_$18,audio,1.0
train,234053$_$18,vision,0.7333333333333333
train,234587$_$2,text,1.0
train,234587$_$2,audio,1.0
train,234587$_$2,vision,1.0
train,234587$_$5,text,1.0
train,234587$_$5,audio,1.0
train,234587$_$5,vision,1.0
train,234587$_$11,text,1.0
train,234587$_$11,audio,1.0
train,234587$_$11,vision,1.0
train,234587$_$14,text,1.0
train,234587$_$14,audio,1.0
train,234587$_$14,vision,1.0
train,234587$_$16,text,1.0
train,234587$_$16,audio,1.0
train,234587$_$16,vision,0.9
train,234587$_$19,text,1.0
train,234587$_$19,audio,1.0
train,234587$_$19,vision,1.0
train,236399$_$4,text,1.0
train,236399$_$4,audio,1.0
train,236399$_$4,vision,0.875
train,236696$_$7,text,1.0
train,236696$_$7,audio,1.0
train,236696$_$7,vision,1.0
train,238023$_$22,text,1.0
train,238023$_$22,audio,1.0
train,238023$_$22,vision,1.0
train,238023$_$1,text,1.0
train,238023$_$1,audio,1.0
train,238023$_$1,vision,1.0
train,238023$_$37,text,1.0
train,238023$_$37,audio,1.0
train,238023$_$37,vision,1.0
train,238039$_$6,text,1.0
train,238039$_$6,audio,1.0
train,238039$_$6,vision,1.0
train,238060$_$13,text,1.0
train,238060$_$13,audio,1.0
train,238060$_$13,vision,1.0
train,238060$_$18,text,1.0
train,238060$_$18,audio,1.0
train,238060$_$18,vision,1.0
train,238060$_$5,text,1.0
train,238060$_$5,audio,1.0
train,238060$_$5,vision,1.0
train,238060$_$7,text,1.0
train,238060$_$7,audio,1.0
train,238060$_$7,vision,1.0
train,238100$_$3,text,1.0
train,238100$_$3,audio,1.0
train,238100$_$3,vision,1.0
train,238645$_$20,text,1.0
train,238645$_$20,audio,1.0
train,238645$_$20,vision,1.0
train,238645$_$23,text,1.0
train,238645$_$23,audio,1.0
train,238645$_$23,vision,1.0
train,238645$_$0,text,1.0
train,238645$_$0,audio,1.0
train,238645$_$0,vision,1.0
train,238645$_$6,text,1.0
train,238645$_$6,audio,1.0
train,238645$_$6,vision,1.0
train,238645$_$8,text,1.0
train,238645$_$8,audio,1.0
train,238645$_$8,vision,1.0
train,238889$_$2,text,1.0
train,238889$_$2,audio,1.0
train,238889$_$2,vision,1.0
train,238889$_$5,text,1.0
train,238889$_$5,audio,1.0
train,238889$_$5,vision,1.0
train,238889$_$4,text,1.0
train,238889$_$4,audio,1.0
train,238889$_$4,vision,1.0
train,238889$_$6,text,1.0
train,238889$_$6,audio,1.0
train,238889$_$6,vision,1.0
train,239235$_$11,text,1.0
train,239235$_$11,audio,1.0
train,239235$_$11,vision,1.0
train,239235$_$13,text,1.0
train,239235$_$13,audio,1.0
train,239235$_$13,vision,1.0
train,239235$_$1,text,1.0
train,239235$_$1,audio,1.0
train,239235$_$1,vision,1.0
train,239235$_$4,text,1.0
train,239235$_$4,audio,1.0
train,239235$_$4,vision,1.0
train,239235$_$8,text,1.0
train,239235$_$8,audio,1.0
train,239235$_$8,vision,0.9
train,239572$_$2,text,1.0
train,239572$_$2,audio,1.0
train,239572$_$2,vision,1.0
train,239572$_$4,text,1.0
train,239572$_$4,audio,1.0
train,239572$_$4,vision,1.0
train,23YlZoucbyM$_$4,text,1.0
train,23YlZoucbyM$_$4,audio,1.0
train,23YlZoucbyM$_$4,vision,1.0
train,240915$_$1,text,1.0
train,240915$_$1,audio,1.0
train,240915$_$1,vision,1.0
train,240915$_$2,text,1.0
train,240915$_$2,audio,1.0
train,240915$_$2,vision,1.0
train,240915$_$8,text,1.0
train,240915$_$8,audio,1.0
train,240915$_$8,vision,1.0
train,241164$_$10,text,1.0
train,241164$_$10,audio,1.0
train,241164$_$10,vision,1.0
train,241164$_$1,text,1.0
train,241164$_$1,audio,1.0
train,241164$_$1,vision,1.0
train,241164$_$0,text,1.0
train,241164$_$0,audio,1.0
train,241164$_$0,vision,1.0
train,241164$_$9,text,1.0
train,241164$_$9,audio,1.0
train,241164$_$9,vision,1.0
train,241172$_$3,text,1.0
train,241172$_$3,audio,1.0
train,241172$_$3,vision,1.0
train,241172$_$7,text,1.0
train,241172$_$7,audio,1.0
train,241172$_$7,vision,1.0
train,24202$_$10,text,1.0
train,24202$_$10,audio,1.0
train,24202$_$10,vision,1.0
train,24202$_$5,text,1.0
train,24202$_$5,audio,1.0
train,24202$_$5,vision,1.0
train,24202$_$4,text,1.0
train,24202$_$4,audio,1.0
train,24202$_$4,vision,1.0
train,24202$_$9,text,1.0
train,24202$_$9,audio,1.0
train,24202$_$9,vision,1.0
train,243338$_$20,text,1.0
train,243338$_$20,audio,1.0
train,243338$_$20,vision,1.0
train,243338$_$21,text,1.0
train,243338$_$21,audio,1.0
train,243338$_$21,vision,1.0
train,243338$_$22,text,1.0
train,243338$_$22,audio,1.0
train,243338$_$22,vision,0.5208333333333334
